player_id	string
player_name	string
team_abbreviation	string
game_date	time
is_home	discrete
target_value	continuous
min	continuous
reb_rolling_5	continuous
reb_rolling_10	continuous
reb_rolling_20	continuous
reb_home	continuous
reb_away	continuous
min_1	continuous
is_home_1	continuous
plus_minus	continuous
opp_pts_allowed_avg	continuous
opp_reb_rate	continuous
target_value	continuous
player_id	player_name	team_abbreviation	game_date	is_home	target_value	min	reb_rolling_5	reb_rolling_10	reb_rolling_20	reb_home	reb_away	min_1	is_home_1	plus_minus	opp_pts_allowed_avg	opp_reb_rate
1629614	Andrew Nembhard	IND	2024-03-07	1	6	31	3.2	3.0	2.5	2.2058823	1.9411764	31	True	8	11.728415	0.09819466
1629614	Andrew Nembhard	IND	2024-03-10	0	2	25	2.8	3.0	2.5	2.2058823	1.9411764	25	False	0	11.714506	0.098726854
1629614	Andrew Nembhard	IND	2024-03-12	0	4	27	3.6	3.1	2.65	2.2058823	1.9411764	27	False	9	11.727963	0.09889818
1629614	Andrew Nembhard	IND	2024-03-13	1	3	30	3.6	2.8	2.6	2.2058823	1.9411764	30	True	-19	11.713433	0.09925373
1629614	Andrew Nembhard	IND	2024-03-16	1	2	32	3.4	2.7	2.5	2.2058823	1.9411764	32	True	16	11.672035	0.09945095
1629614	Andrew Nembhard	IND	2024-03-18	1	0	32	2.2	2.7	2.35	2.2058823	1.9411764	32	True	-9	11.654676	0.09967626
1629614	Andrew Nembhard	IND	2024-03-20	0	0	26	1.8	2.3	2.35	2.2058823	1.9411764	26	False	16	11.610169	0.09989407
1629614	Andrew Nembhard	IND	2024-03-22	0	5	33	2.0	2.8	2.5	2.2058823	1.9411764	33	False	18	11.657382	0.10031337
1629614	Andrew Nembhard	IND	2024-03-24	0	3	26	2.0	2.8	2.55	2.2058823	1.9411764	26	False	-12	11.694101	0.10068587
1629614	Andrew Nembhard	IND	2024-03-25	0	0	24	1.6	2.5	2.5	2.2058823	1.9411764	24	False	9	11.724324	0.10060811
1629614	Andrew Nembhard	IND	2024-03-27	0	5	34	2.6	2.4	2.7	2.2058823	1.9411764	34	False	-15	11.660904	0.10023271
1629614	Andrew Nembhard	IND	2024-03-29	1	2	30	3.0	2.4	2.7	2.2058823	1.9411764	30	True	17	11.641361	0.10042539
1629614	Andrew Nembhard	IND	2024-04-01	1	2	24	2.4	2.2	2.65	2.2058823	1.9411764	24	True	20	11.619845	0.10045103
1629614	Andrew Nembhard	IND	2024-04-03	0	2	29	2.2	2.1	2.45	2.2058823	1.9411764	29	False	-11	11.631847	0.10057325
1629614	Andrew Nembhard	IND	2024-04-05	1	3	27	2.8	2.2	2.45	2.2058823	1.9411764	27	True	-8	11.6113205	0.10044025
1629614	Andrew Nembhard	IND	2024-04-07	1	2	25	2.2	2.4	2.55	2.2058823	1.9411764	25	True	-4	11.613665	0.10043478
1629614	Andrew Nembhard	IND	2024-04-09	0	2	27	2.2	2.6	2.45	2.2058823	1.9411764	27	False	14	11.627907	0.100489594
1629614	Andrew Nembhard	IND	2024-04-12	0	2	35	2.2	2.3	2.55	2.2058823	1.9411764	35	False	-10	11.625151	0.10069528
1629614	Andrew Nembhard	IND	2024-04-14	1	2	23	2.2	2.2	2.5	2.2058823	1.9411764	23	True	31	11.652381	0.10125
1629618	Jalen Pickett	DEN	2024-02-22	1	0	2	0.2	0.4	0.64705884	0.33333334	0.8888889	2	True	-3	11.298343	0.12463167
1629618	Jalen Pickett	DEN	2024-02-23	0	0	2	0.0	0.2	0.6111111	0.33333334	0.8888889	2	False	-7	11.249548	0.12432188
1629618	Jalen Pickett	DEN	2024-02-25	0	0	2	0.0	0.1	0.57894737	0.33333334	0.8888889	2	False	2	11.292553	0.12429078
1629618	Jalen Pickett	DEN	2024-02-28	1	0	4	0.0	0.1	0.55	0.33333334	0.8888889	4	True	-1	11.225695	0.12361111
1629618	Jalen Pickett	DEN	2024-03-09	1	0	2	0.0	0.1	0.55	0.33333334	0.8888889	2	True	2	11.238709	0.12282258
1629618	Jalen Pickett	DEN	2024-03-25	1	1	4	0.2	0.2	0.5	0.33333334	0.8888889	4	True	-2	11.340708	0.12345133
1629618	Jalen Pickett	DEN	2024-03-29	1	0	1	0.2	0.1	0.5	0.33333334	0.8888889	1	True	2	11.336691	0.12330935
1629618	Jalen Pickett	DEN	2024-03-31	1	0	3	0.2	0.1	0.5	0.33333334	0.8888889	3	True	3	11.275177	0.123156026
1629618	Jalen Pickett	DEN	2024-04-06	1	2	3	0.6	0.3	0.5	0.33333334	0.8888889	3	True	7	11.2954855	0.12380301
1629618	Jalen Pickett	DEN	2024-04-09	0	0	2	0.6	0.3	0.45	0.33333334	0.8888889	2	False	-2	11.306343	0.12348178
1629618	Jalen Pickett	DEN	2024-04-10	1	0	0	0.4	0.3	0.35	0.33333334	0.8888889	0	True	-1	11.283245	0.123537235
1629622	Max Strus	CLE	2024-01-29	1	7	35	5.0	4.6	4.3	4.6857142	4.9714284	35	True	10	11.263274	0.11360619
1629622	Max Strus	CLE	2024-01-31	1	4	31	5.2	4.5	4.3	4.6857142	4.9714284	31	True	5	11.287257	0.112904966
1629622	Max Strus	CLE	2024-02-01	0	10	29	6.4	5.0	4.5	4.6857142	4.9714284	29	False	13	11.273305	0.11276483
1629622	Max Strus	CLE	2024-02-03	0	3	29	6.2	5.3	4.5	4.6857142	4.9714284	29	False	11	11.256198	0.11286157
1629622	Max Strus	CLE	2024-02-05	1	5	26	5.8	5.3	4.55	4.6857142	4.9714284	26	True	20	11.25	0.11234879
1629622	Max Strus	CLE	2024-02-07	0	7	28	5.8	5.4	4.75	4.6857142	4.9714284	28	False	-8	11.230769	0.11232742
1629622	Max Strus	CLE	2024-02-08	0	5	21	6.0	5.6	4.95	4.6857142	4.9714284	21	False	20	11.214286	0.11225869
1629622	Max Strus	CLE	2024-02-10	0	2	29	4.4	5.4	4.8	4.6857142	4.9714284	29	False	0	11.2230625	0.11214556
1629622	Max Strus	CLE	2024-02-12	1	4	30	4.6	5.4	4.8	4.6857142	4.9714284	30	True	5	11.239332	0.1122449
1629622	Max Strus	CLE	2024-02-14	1	3	30	4.2	5.0	4.65	4.6857142	4.9714284	30	True	-8	11.272395	0.11224863
1629622	Max Strus	CLE	2024-02-22	1	4	33	3.6	4.7	4.65	4.6857142	4.9714284	33	True	11	11.260324	0.11162478
1629622	Max Strus	CLE	2024-02-23	0	1	35	2.8	4.4	4.45	4.6857142	4.9714284	35	False	-7	11.238095	0.11150794
1629622	Max Strus	CLE	2024-02-25	0	3	27	3.0	3.7	4.35	4.6857142	4.9714284	27	False	3	11.221454	0.11150519
1629622	Max Strus	CLE	2024-02-27	1	4	26	3.0	3.8	4.55	4.6857142	4.9714284	26	True	-10	11.236395	0.11160714
1629622	Max Strus	CLE	2024-02-28	0	5	37	3.4	3.8	4.55	4.6857142	4.9714284	37	False	-18	11.245819	0.11141305
1629622	Max Strus	CLE	2024-03-01	0	4	35	3.4	3.5	4.45	4.6857142	4.9714284	35	False	2	11.258649	0.11194399
1629622	Max Strus	CLE	2024-03-03	1	1	30	3.4	3.1	4.35	4.6857142	4.9714284	30	True	-10	11.262987	0.11185065
1629622	Max Strus	CLE	2024-03-27	0	4	24	3.6	3.3	4.35	4.6857142	4.9714284	24	False	-1	11.215552	0.11036835
1629622	Max Strus	CLE	2024-03-29	1	1	27	3.0	3.0	4.2	4.6857142	4.9714284	27	True	-4	11.220727	0.10992598
1629622	Max Strus	CLE	2024-03-31	0	2	27	2.4	2.9	3.95	4.6857142	4.9714284	27	False	-26	11.192563	0.10929615
1629622	Max Strus	CLE	2024-04-02	0	4	33	2.4	2.9	3.8	4.6857142	4.9714284	33	False	15	11.204456	0.10933814
1629622	Max Strus	CLE	2024-04-03	0	12	38	4.6	4.0	4.2	4.6857142	4.9714284	38	False	-3	11.204663	0.109229274
1629622	Max Strus	CLE	2024-04-06	0	6	30	5.0	4.3	4.0	4.6857142	4.9714284	30	False	2	11.169642	0.10892857
1629622	Max Strus	CLE	2024-04-07	0	4	39	5.6	4.3	4.05	4.6857142	4.9714284	39	False	3	11.189156	0.10882724
1629622	Max Strus	CLE	2024-04-10	1	6	30	6.4	4.4	4.1	4.6857142	4.9714284	30	True	-1	11.179105	0.10886194
1629622	Max Strus	CLE	2024-04-12	1	5	28	6.6	4.5	4.0	4.6857142	4.9714284	28	True	17	11.221402	0.10904059
1629622	Max Strus	CLE	2024-04-14	1	10	31	6.2	5.4	4.25	4.6857142	4.9714284	31	True	-7	11.214373	0.10910475
1629626	Bol Bol	PHX	2024-02-04	0	7	15	6.0	3.3	2.6153846	3.347826	3.0	15	False	14	14.127937	0.13172324
1629626	Bol Bol	PHX	2024-02-06	1	6	17	5.4	3.9	2.857143	3.347826	3.0	17	True	8	14.035354	0.13257575
1629626	Bol Bol	PHX	2024-02-08	1	1	14	4.6	3.8	2.7333333	3.347826	3.0	14	True	-5	14.091133	0.13208129
1629626	Bol Bol	PHX	2024-02-10	0	2	9	4.4	4.0	2.6875	3.347826	3.0	9	False	2	14.053012	0.13174699
1629626	Bol Bol	PHX	2024-02-13	1	0	2	3.2	3.9	2.5294118	3.347826	3.0	2	True	-8	13.932714	0.13045244
1629626	Bol Bol	PHX	2024-02-14	1	5	14	2.8	4.4	2.6666667	3.347826	3.0	14	True	3	13.881549	0.1300114
1629626	Bol Bol	PHX	2024-02-23	0	14	27	4.4	4.9	3.2631578	3.347826	3.0	27	False	3	13.842794	0.13073143
1629626	Bol Bol	PHX	2024-02-25	1	4	24	5.0	4.8	3.3	3.347826	3.0	24	True	8	13.814499	0.13006397
1629626	Bol Bol	PHX	2024-02-29	1	4	26	5.4	4.9	3.45	3.347826	3.0	26	True	13	13.771784	0.130861
1629626	Bol Bol	PHX	2024-03-02	1	5	11	6.4	4.8	3.7	3.347826	3.0	11	True	0	13.70707	0.13070707
1629626	Bol Bol	PHX	2024-03-03	1	1	7	5.6	4.2	3.75	3.347826	3.0	7	True	-8	13.758965	0.1307769
1629626	Bol Bol	PHX	2024-03-05	0	4	13	3.6	4.0	3.95	3.347826	3.0	13	False	-8	13.753425	0.131409
1629626	Bol Bol	PHX	2024-03-07	1	8	16	4.4	4.7	4.25	3.347826	3.0	16	True	-2	13.753846	0.13182692
1629626	Bol Bol	PHX	2024-03-09	1	4	10	4.4	4.9	4.45	3.347826	3.0	10	True	-10	13.73913	0.13208884
1629626	Bol Bol	PHX	2024-03-11	0	2	10	3.8	5.1	4.5	3.347826	3.0	10	False	-12	13.743494	0.13238847
1629626	Bol Bol	PHX	2024-03-14	0	4	15	4.4	5.0	4.7	3.347826	3.0	15	False	-3	13.735884	0.1323315
1629626	Bol Bol	PHX	2024-03-15	0	3	8	4.2	3.9	4.4	3.347826	3.0	8	False	-4	13.691756	0.13198924
1629626	Bol Bol	PHX	2024-03-17	0	1	5	2.8	3.6	4.2	3.347826	3.0	5	False	0	13.646749	0.13268892
1629626	Bol Bol	PHX	2024-03-20	1	3	14	2.6	3.5	4.2	3.347826	3.0	14	True	7	13.608621	0.13241379
1629626	Bol Bol	PHX	2024-03-21	1	3	11	2.8	3.3	4.05	3.347826	3.0	11	True	21	13.581633	0.13265306
1629626	Bol Bol	PHX	2024-03-23	0	4	19	2.8	3.6	3.9	3.347826	3.0	19	False	5	13.564489	0.13203518
1629626	Bol Bol	PHX	2024-03-25	0	2	8	2.6	3.4	3.7	3.347826	3.0	8	False	-10	13.518092	0.13219573
1629626	Bol Bol	PHX	2024-03-27	0	5	12	3.4	3.1	3.9	3.347826	3.0	12	False	2	13.5299835	0.1321718
1629626	Bol Bol	PHX	2024-03-29	0	1	13	3.0	2.8	3.85	3.347826	3.0	13	False	-6	13.475279	0.1322169
1629626	Bol Bol	PHX	2024-04-01	0	2	5	2.8	2.8	3.95	3.347826	3.0	5	False	5	13.339564	0.13099688
1629626	Bol Bol	PHX	2024-04-03	1	6	22	3.2	3.0	4.0	3.347826	3.0	22	True	7	13.375963	0.13135593
1629626	Bol Bol	PHX	2024-04-05	1	3	12	3.4	3.0	3.45	3.347826	3.0	12	True	4	13.3975725	0.13106981
1629626	Bol Bol	PHX	2024-04-07	1	2	7	2.8	3.1	3.35	3.347826	3.0	7	True	-8	13.372754	0.13098802
1629626	Bol Bol	PHX	2024-04-09	1	2	7	3.0	3.0	3.25	3.347826	3.0	7	True	-13	13.310751	0.13052283
1629626	Bol Bol	PHX	2024-04-10	0	0	1	2.6	2.7	3.0	3.347826	3.0	1	False	2	13.245283	0.12993468
1629626	Bol Bol	PHX	2024-04-14	0	2	8	1.8	2.5	3.05	3.347826	3.0	8	False	-5	13.2567	0.13004231
1629627	Zion Williamson	NOP	2024-01-27	0	2	29	2.8	3.8	5.3	5.5	6.117647	29	False	-20	13.871935	0.094959125
1629627	Zion Williamson	NOP	2024-01-29	0	4	31	3.4	3.9	5.2	5.5	6.117647	31	False	-7	13.826667	0.094733335
1629627	Zion Williamson	NOP	2024-02-02	0	8	36	4.0	4.3	5.5	5.5	6.117647	36	False	15	13.801021	0.094897956
1629627	Zion Williamson	NOP	2024-02-05	1	3	22	4.0	4.0	5.4	5.5	6.117647	22	True	16	13.850746	0.09533582
1629627	Zion Williamson	NOP	2024-02-07	0	3	35	4.0	3.8	5.0	5.5	6.117647	35	False	-6	13.759708	0.094781555
1629627	Zion Williamson	NOP	2024-02-09	0	9	32	5.4	4.1	5.05	5.5	6.117647	32	False	-17	13.738095	0.094404764
1629627	Zion Williamson	NOP	2024-02-12	0	5	35	5.6	4.5	5.15	5.5	6.117647	35	False	8	13.690367	0.0943234
1629627	Zion Williamson	NOP	2024-02-14	1	6	34	5.2	4.6	5.05	5.5	6.117647	34	True	2	13.659193	0.09428251
1629627	Zion Williamson	NOP	2024-02-22	1	3	35	5.2	4.6	4.65	5.5	6.117647	35	True	17	13.645374	0.0938326
1629627	Zion Williamson	NOP	2024-02-23	1	9	36	6.4	5.2	4.6	5.5	6.117647	36	True	-23	13.619047	0.09458874
1629627	Zion Williamson	NOP	2024-02-25	1	8	33	6.2	5.8	4.8	5.5	6.117647	33	True	6	13.590234	0.09490446
1629627	Zion Williamson	NOP	2024-02-27	0	5	29	6.2	5.9	4.9	5.5	6.117647	29	False	9	13.625523	0.09497908
1629627	Zion Williamson	NOP	2024-02-28	0	3	32	5.6	5.4	4.85	5.5	6.117647	32	False	-13	13.670103	0.09505155
1629627	Zion Williamson	NOP	2024-03-01	1	3	21	5.6	5.4	4.7	5.5	6.117647	21	True	10	13.6713705	0.09501008
1629627	Zion Williamson	NOP	2024-03-05	0	8	26	5.4	5.9	4.85	5.5	6.117647	26	False	28	13.641732	0.09586614
1629627	Zion Williamson	NOP	2024-03-08	0	12	35	6.2	6.2	5.15	5.5	6.117647	35	False	13	13.667312	0.096131526
1629627	Zion Williamson	NOP	2024-03-10	0	6	36	6.4	6.3	5.4	5.5	6.117647	36	False	6	13.656547	0.09629981
1629627	Zion Williamson	NOP	2024-03-13	1	9	35	7.6	6.6	5.6	5.5	6.117647	35	True	-22	13.628253	0.09595725
1629627	Zion Williamson	NOP	2024-03-15	1	7	35	8.4	7.0	5.8	5.5	6.117647	35	True	11	13.591986	0.095765024
1629627	Zion Williamson	NOP	2024-03-16	1	10	34	8.8	7.1	6.15	5.5	6.117647	34	True	21	13.620503	0.09595324
1629627	Zion Williamson	NOP	2024-03-19	0	7	33	7.8	7.0	6.4	5.5	6.117647	33	False	11	13.579505	0.09584805
1629627	Zion Williamson	NOP	2024-03-21	0	7	29	8.0	7.2	6.55	5.5	6.117647	29	False	0	13.566725	0.09584055
1629627	Zion Williamson	NOP	2024-03-22	0	5	25	7.2	7.4	6.4	5.5	6.117647	25	False	-3	13.500852	0.09578364
1629627	Zion Williamson	NOP	2024-03-24	0	7	36	7.2	7.8	6.6	5.5	6.117647	36	False	18	13.444816	0.095610365
1629627	Zion Williamson	NOP	2024-03-26	1	5	39	6.2	7.5	6.7	5.5	6.117647	39	True	-2	13.433278	0.09542833
1629627	Zion Williamson	NOP	2024-03-28	1	5	33	5.8	6.8	6.5	5.5	6.117647	33	True	-2	13.5187	0.09589431
1629627	Zion Williamson	NOP	2024-03-30	1	9	40	6.2	7.1	6.7	5.5	6.117647	40	True	-8	13.518459	0.096027285
1629627	Zion Williamson	NOP	2024-04-01	1	2	37	5.6	6.4	6.5	5.5	6.117647	37	True	-20	13.507132	0.095998414
1629627	Zion Williamson	NOP	2024-04-03	1	2	29	4.6	5.9	6.45	5.5	6.117647	29	True	-1	13.484375	0.09605469
1629627	Zion Williamson	NOP	2024-04-07	0	10	40	5.6	5.9	6.5	5.5	6.117647	40	False	7	13.508371	0.09661339
1629627	Zion Williamson	NOP	2024-04-09	0	7	33	6.0	5.9	6.45	5.5	6.117647	33	False	11	13.502249	0.0970015
1629627	Zion Williamson	NOP	2024-04-11	0	4	31	5.0	5.6	6.4	5.5	6.117647	31	False	16	13.51551	0.097119644
1629627	Zion Williamson	NOP	2024-04-12	0	3	37	5.2	5.4	6.4	5.5	6.117647	37	False	15	13.52907	0.09738372
1629627	Zion Williamson	NOP	2024-04-14	1	8	34	6.4	5.5	6.65	5.5	6.117647	34	True	-21	13.532857	0.09771428
1629628	RJ Barrett	TOR	2024-02-04	0	7	43	6.8	7.3	6.6	5.4827585	5.37931	43	False	-13	9.903361	0.104831934
1629628	RJ Barrett	TOR	2024-02-07	0	6	33	7.2	6.9	6.65	5.4827585	5.37931	33	False	0	9.917004	0.10404858
1629628	RJ Barrett	TOR	2024-02-09	1	5	36	6.6	6.9	6.65	5.4827585	5.37931	36	True	8	9.962152	0.10423307
1629628	RJ Barrett	TOR	2024-02-10	1	7	33	6.2	6.9	6.65	5.4827585	5.37931	33	True	-12	9.947266	0.104199216
1629628	RJ Barrett	TOR	2024-02-12	1	5	24	6.0	6.5	6.6	5.4827585	5.37931	24	True	-30	9.919694	0.103824094
1629628	RJ Barrett	TOR	2024-02-14	1	9	34	6.4	6.6	6.85	5.4827585	5.37931	34	True	-13	9.945693	0.1039794
1629628	RJ Barrett	TOR	2024-02-22	1	5	29	6.2	6.7	6.8	5.4827585	5.37931	29	True	29	9.93578	0.10399082
1629628	RJ Barrett	TOR	2024-02-26	0	2	33	5.6	6.1	6.45	5.4827585	5.37931	33	False	13	10.026643	0.10417407
1629628	RJ Barrett	TOR	2024-02-28	1	5	35	5.2	5.7	6.35	5.4827585	5.37931	35	True	-6	10.089161	0.10410839
1629628	RJ Barrett	TOR	2024-03-01	1	2	31	4.6	5.3	6.25	5.4827585	5.37931	31	True	-7	10.056603	0.10445969
1629628	RJ Barrett	TOR	2024-03-03	1	8	35	4.4	5.4	6.35	5.4827585	5.37931	35	True	4	10.062394	0.1044688
1629628	RJ Barrett	TOR	2024-03-05	1	6	32	4.6	5.4	6.15	5.4827585	5.37931	32	True	-19	10.06	0.104666665
1629628	RJ Barrett	TOR	2024-03-07	0	2	37	4.6	5.1	6.0	5.4827585	5.37931	37	False	-7	10.064357	0.10437294
1629628	RJ Barrett	TOR	2024-03-11	0	7	38	5.0	5.1	6.0	5.4827585	5.37931	38	False	-3	10.093549	0.104032256
1629628	RJ Barrett	TOR	2024-04-02	1	6	26	5.8	5.2	5.85	5.4827585	5.37931	26	True	-9	10.023155	0.10137482
1629628	RJ Barrett	TOR	2024-04-05	0	7	34	5.6	5.0	5.8	5.4827585	5.37931	34	False	1	10.066856	0.10174253
1629628	RJ Barrett	TOR	2024-04-07	1	8	36	6.0	5.3	6.0	5.4827585	5.37931	36	True	-4	10.088608	0.1019339
1629628	RJ Barrett	TOR	2024-04-09	1	4	33	6.4	5.5	5.8	5.4827585	5.37931	33	True	-12	10.11576	0.101882845
1629628	RJ Barrett	TOR	2024-04-12	0	11	33	7.2	6.1	5.9	5.4827585	5.37931	33	False	-9	10.152797	0.10133015
1629629	Cam Reddish	LAL	2024-02-28	0	3	20	1.6	1.8	2.3	1.962963	2.1904762	20	False	5	11.058288	0.11530054
1629629	Cam Reddish	LAL	2024-02-29	1	0	4	1.6	1.5	2.05	1.962963	2.1904762	4	True	-1	11.091562	0.115439855
1629629	Cam Reddish	LAL	2024-03-02	1	2	19	1.8	1.7	2.05	1.962963	2.1904762	19	True	-8	11.125664	0.11539823
1629629	Cam Reddish	LAL	2024-03-04	1	2	13	1.4	1.7	1.9	1.962963	2.1904762	13	True	11	11.093913	0.115652174
1629629	Cam Reddish	LAL	2024-03-08	1	0	15	1.4	1.3	1.75	1.962963	2.1904762	15	True	0	11.113175	0.11511824
1629629	Cam Reddish	LAL	2024-03-22	1	2	19	1.2	1.4	1.75	1.962963	2.1904762	19	True	2	11.212599	0.117204726
1629629	Cam Reddish	LAL	2024-03-24	1	0	23	1.2	1.4	1.65	1.962963	2.1904762	23	True	1	11.247278	0.117340595
1629629	Cam Reddish	LAL	2024-03-26	0	0	7	0.8	1.3	1.45	1.962963	2.1904762	7	False	-3	11.2484665	0.11825153
1629629	Cam Reddish	LAL	2024-03-27	0	0	10	0.4	0.9	1.4	1.962963	2.1904762	10	False	-17	11.256061	0.11848485
1629629	Cam Reddish	LAL	2024-03-29	0	4	13	1.2	1.3	1.4	1.962963	2.1904762	13	False	-6	11.236174	0.11875934
1629629	Cam Reddish	LAL	2024-03-31	0	0	2	0.8	1.0	1.4	1.962963	2.1904762	2	False	-3	11.269231	0.11904586
1629629	Cam Reddish	LAL	2024-04-07	1	2	14	1.2	1.2	1.35	1.962963	2.1904762	14	True	-14	11.247888	0.11922535
1629629	Cam Reddish	LAL	2024-04-09	1	0	10	1.2	1.0	1.35	1.962963	2.1904762	10	True	-3	11.280334	0.11945607
1629631	De'Andre Hunter	ATL	2024-01-30	1	1	16	3.4	3.6	3.75	5.269231	2.7419355	16	True	1	10.624719	0.118258424
1629631	De'Andre Hunter	ATL	2024-02-03	1	1	16	2.2	3.3	3.55	5.269231	2.7419355	16	True	-5	10.674569	0.118426725
1629631	De'Andre Hunter	ATL	2024-02-05	1	7	19	3.2	3.6	3.8	5.269231	2.7419355	19	True	3	10.807203	0.119226694
1629631	De'Andre Hunter	ATL	2024-02-07	0	1	23	2.2	3.1	3.85	5.269231	2.7419355	23	False	-13	10.823285	0.11886694
1629631	De'Andre Hunter	ATL	2024-02-09	0	2	24	2.4	3.2	3.7	5.269231	2.7419355	24	False	-3	10.816326	0.11857143
1629631	De'Andre Hunter	ATL	2024-02-12	1	6	28	3.4	3.4	3.75	5.269231	2.7419355	28	True	3	10.9009905	0.118762374
1629631	De'Andre Hunter	ATL	2024-02-14	0	3	28	3.8	3.0	3.8	5.269231	2.7419355	28	False	-4	10.898636	0.11890838
1629631	De'Andre Hunter	ATL	2024-02-23	1	5	25	3.4	3.3	4.0	5.269231	2.7419355	25	True	-8	10.807619	0.118190475
1629631	De'Andre Hunter	ATL	2024-02-25	1	7	28	4.6	3.4	4.15	5.269231	2.7419355	28	True	25	10.789868	0.1184803
1629631	De'Andre Hunter	ATL	2024-02-27	1	5	28	5.2	3.8	3.85	5.269231	2.7419355	28	True	9	10.780037	0.1185305
1629631	De'Andre Hunter	ATL	2024-02-29	0	0	26	4.0	3.7	3.65	5.269231	2.7419355	26	False	-8	10.76867	0.118715845
1629631	De'Andre Hunter	ATL	2024-03-02	0	2	29	3.8	3.8	3.55	5.269231	2.7419355	29	False	-13	10.725314	0.11858169
1629631	De'Andre Hunter	ATL	2024-03-05	0	3	25	3.4	3.4	3.5	5.269231	2.7419355	25	False	13	10.656637	0.117876105
1629631	De'Andre Hunter	ATL	2024-03-06	1	3	26	2.6	3.6	3.35	5.269231	2.7419355	26	True	4	10.666667	0.11788831
1629631	De'Andre Hunter	ATL	2024-03-08	0	2	29	2.0	3.6	3.4	5.269231	2.7419355	29	False	6	10.636207	0.1175431
1629631	De'Andre Hunter	ATL	2024-03-10	1	6	36	3.2	3.6	3.5	5.269231	2.7419355	36	True	-8	10.647959	0.11755952
1629631	De'Andre Hunter	ATL	2024-03-13	0	1	33	3.0	3.4	3.2	5.269231	2.7419355	33	False	8	10.572865	0.11708543
1629631	De'Andre Hunter	ATL	2024-03-15	0	2	32	2.8	3.1	3.2	5.269231	2.7419355	32	False	4	10.55298	0.11709437
1629631	De'Andre Hunter	ATL	2024-03-17	0	2	24	2.6	2.6	3.0	5.269231	2.7419355	24	False	5	10.570261	0.11691176
1629631	De'Andre Hunter	ATL	2024-03-18	0	1	26	2.4	2.2	3.0	5.269231	2.7419355	26	False	-22	10.55735	0.11668013
1629631	De'Andre Hunter	ATL	2024-03-21	0	4	34	2.0	2.6	3.15	5.269231	2.7419355	34	False	3	10.572337	0.11645469
1629631	De'Andre Hunter	ATL	2024-03-23	1	1	28	2.0	2.5	3.15	5.269231	2.7419355	28	True	21	10.519562	0.11604069
1629631	De'Andre Hunter	ATL	2024-03-25	1	7	34	3.0	2.9	3.15	5.269231	2.7419355	34	True	2	10.544049	0.11603555
1629631	De'Andre Hunter	ATL	2024-03-27	1	5	31	3.6	3.1	3.35	5.269231	2.7419355	31	True	20	10.535169	0.11594037
1629631	De'Andre Hunter	ATL	2024-03-28	1	13	40	6.0	4.2	3.9	5.269231	2.7419355	40	True	1	10.584219	0.116540216
1629631	De'Andre Hunter	ATL	2024-03-30	1	2	35	5.6	3.8	3.7	5.269231	2.7419355	35	True	-11	10.581709	0.116529234
1629631	De'Andre Hunter	ATL	2024-04-01	0	6	33	6.6	4.3	3.85	5.269231	2.7419355	33	False	8	10.561481	0.11648148
1629631	De'Andre Hunter	ATL	2024-04-03	1	7	35	6.6	4.8	3.95	5.269231	2.7419355	35	True	14	10.596491	0.11655702
1629631	De'Andre Hunter	ATL	2024-04-04	0	3	37	6.2	4.9	3.75	5.269231	2.7419355	37	False	-16	10.585858	0.11666667
1629631	De'Andre Hunter	ATL	2024-04-06	0	1	29	3.8	4.9	3.55	5.269231	2.7419355	29	False	-20	10.571835	0.116749644
1629631	De'Andre Hunter	ATL	2024-04-09	1	11	47	5.6	5.6	4.1	5.269231	2.7419355	47	True	0	10.561009	0.117145866
1629631	De'Andre Hunter	ATL	2024-04-12	0	2	25	4.8	5.7	4.1	5.269231	2.7419355	25	False	4	10.514986	0.11665531
1629631	De'Andre Hunter	ATL	2024-04-14	0	2	27	3.8	5.2	4.05	5.269231	2.7419355	27	False	-29	10.497305	0.116105124
1629632	Coby White	CHI	2024-01-28	0	5	42	7.0	5.5	5.8	4.605263	4.4634147	42	False	7	9.863354	0.09943064
1629632	Coby White	CHI	2024-01-30	1	2	35	5.8	5.1	5.5	4.605263	4.4634147	35	True	-17	9.863821	0.09908537
1629632	Coby White	CHI	2024-01-31	0	7	43	6.2	5.4	5.5	4.605263	4.4634147	43	False	12	9.919679	0.09939759
1629632	Coby White	CHI	2024-02-03	1	6	36	5.4	5.6	5.5	4.605263	4.4634147	36	True	-2	9.976285	0.09985178
1629632	Coby White	CHI	2024-02-06	1	5	42	5.0	5.9	5.55	4.605263	4.4634147	42	True	7	10.021276	0.0995648
1629632	Coby White	CHI	2024-02-08	0	6	36	5.2	6.1	5.6	4.605263	4.4634147	36	False	7	10.022857	0.09947619
1629632	Coby White	CHI	2024-02-10	0	4	45	5.6	5.7	5.55	4.605263	4.4634147	45	False	1	10.037594	0.09953008
1629632	Coby White	CHI	2024-02-12	0	4	33	5.0	5.6	5.35	4.605263	4.4634147	33	False	6	10.088724	0.0995841
1629632	Coby White	CHI	2024-02-14	0	7	39	5.2	5.3	5.5	4.605263	4.4634147	39	False	-4	10.0709095	0.099454544
1629632	Coby White	CHI	2024-02-22	1	2	35	4.6	4.8	5.4	4.605263	4.4634147	35	True	-26	10.071556	0.0995975
1629632	Coby White	CHI	2024-02-25	0	7	37	4.8	5.0	5.25	4.605263	4.4634147	37	False	-11	10.050966	0.10021968
