player_id	string
player_name	string
team_abbreviation	string
game_date	time
is_home	discrete
target_value	continuous
min	continuous
pts_rolling_5	continuous
pts_rolling_10	continuous
pts_rolling_20	continuous
pts_home	continuous
pts_away	continuous
min_1	continuous
fg_pct	continuous
fg3_pct	continuous
ft_pct	continuous
is_home_1	continuous
plus_minus	continuous
opp_pts_allowed_avg	continuous
opp_ast_allowed_avg	continuous
opp_reb_rate	continuous
target_value	continuous
player_id	player_name	team_abbreviation	game_date	is_home	target_value	min	pts_rolling_5	pts_rolling_10	pts_rolling_20	pts_home	pts_away	min_1	fg_pct	fg3_pct	ft_pct	is_home_1	plus_minus	opp_pts_allowed_avg	opp_ast_allowed_avg	opp_reb_rate
1627747	Caris LeVert	CLE	2024-03-10	1	6	29	11.6	10.4	10.75	12.714286	15.363636	29	0.333	0.333	0.5	True	-3	11.263482	2.716487	0.11190293
1627747	Caris LeVert	CLE	2024-03-11	1	17	33	12.2	11.6	11.0	12.714286	15.363636	33	0.438	0.3	0.0	True	2	11.3125	2.7286584	0.1117378
1627747	Caris LeVert	CLE	2024-03-13	0	2	30	10.6	11.2	10.45	12.714286	15.363636	30	0.167	0.0	0.0	False	27	11.304217	2.7439759	0.11178464
1627747	Caris LeVert	CLE	2024-03-16	0	21	32	12.2	12.7	10.95	12.714286	15.363636	32	0.571	0.25	0.8	False	-3	11.297176	2.7488856	0.11155275
1627747	Caris LeVert	CLE	2024-03-18	0	23	38	13.8	13.2	11.3	12.714286	15.363636	38	0.467	0.2	0.727	False	12	11.318182	2.755132	0.11180352
1627747	Caris LeVert	CLE	2024-03-20	1	16	37	15.8	13.7	11.6	12.714286	15.363636	37	0.444	0.25	0.875	True	-9	11.312591	2.765557	0.11172214
1627747	Caris LeVert	CLE	2024-03-22	0	16	38	15.6	13.9	11.55	12.714286	15.363636	38	0.375	0.4	1.0	False	-13	11.310444	2.7596567	0.11148068
1627747	Caris LeVert	CLE	2024-03-24	0	2	20	15.6	13.1	11.45	12.714286	15.363636	20	0.2	0.0	0.0	False	-26	11.265912	2.748232	0.11106789
1627747	Caris LeVert	CLE	2024-03-25	1	7	33	12.8	12.5	11.6	12.714286	15.363636	33	0.231	0.2	0.0	True	11	11.217573	2.7587168	0.11098326
1627747	Caris LeVert	CLE	2024-03-27	0	4	30	9.0	11.4	11.15	12.714286	15.363636	30	0.222	0.0	0.0	False	2	11.215956	2.7826686	0.110729024
1627747	Caris LeVert	CLE	2024-03-31	0	15	33	8.8	12.3	11.35	12.714286	15.363636	33	0.556	0.667	1.0	False	-4	11.197861	2.7794118	0.10965909
1627747	Caris LeVert	CLE	2024-04-02	0	26	34	10.8	13.2	12.4	12.714286	15.363636	34	0.692	0.667	0.857	False	17	11.181818	2.7812912	0.109321475
1627747	Caris LeVert	CLE	2024-04-03	0	11	24	12.6	14.1	12.65	12.714286	15.363636	24	0.6	0.5	0.75	False	-20	11.205997	2.791395	0.109093875
1627747	Caris LeVert	CLE	2024-04-06	0	21	28	15.4	14.1	13.4	12.714286	15.363636	28	0.571	0.333	1.0	False	-11	11.210797	2.781491	0.10922237
1627747	Caris LeVert	CLE	2024-04-07	0	18	37	18.2	13.6	13.4	12.714286	15.363636	37	0.467	0.375	1.0	False	0	11.192893	2.7804568	0.10904188
1627747	Caris LeVert	CLE	2024-04-10	1	18	28	18.8	13.8	13.75	12.714286	15.363636	28	0.462	0.5	1.0	True	12	11.18797	2.7857144	0.10880326
1627747	Caris LeVert	CLE	2024-04-12	1	16	27	16.8	13.8	13.85	12.714286	15.363636	27	0.5	0.5	0.75	True	11	11.206683	2.7809405	0.109096535
1627749	Dejounte Murray	NOP	2024-01-30	1	24	33	25.6	23.1	23.5	22.820513	22.128204	33	0.579	0.0	1.0	True	19	13.853724	3.0026596	0.09474734
1627749	Dejounte Murray	NOP	2024-02-02	1	22	39	25.2	22.4	23.55	22.820513	22.128204	39	0.412	0.125	0.875	True	10	13.774359	2.9692307	0.09467949
1627749	Dejounte Murray	NOP	2024-02-03	1	19	41	22.0	23.0	23.3	22.820513	22.128204	41	0.375	0.0	1.0	True	4	13.814249	2.9796438	0.094974555
1627749	Dejounte Murray	NOP	2024-02-05	1	21	34	21.6	23.8	23.05	22.820513	22.128204	34	0.389	0.429	0.8	True	-7	13.8575	2.99	0.095125
1627749	Dejounte Murray	NOP	2024-02-10	1	34	40	24.0	24.6	23.9	22.820513	22.128204	40	0.474	0.444	0.8	True	8	13.744731	2.9929743	0.09443794
1627749	Dejounte Murray	NOP	2024-02-12	1	17	34	22.6	24.1	23.85	22.820513	22.128204	34	0.412	0.25	0.5	True	-5	13.721198	2.9907835	0.09447005
1627749	Dejounte Murray	NOP	2024-02-14	0	13	32	20.8	23.0	22.9	22.820513	22.128204	32	0.333	0.143	0.667	False	-28	13.608989	2.9842696	0.0941573
1627749	Dejounte Murray	NOP	2024-02-23	1	24	36	21.8	21.9	23.0	22.820513	22.128204	36	0.556	0.0	1.0	True	-3	13.617392	2.997826	0.094184786
1627749	Dejounte Murray	NOP	2024-02-25	1	25	39	22.6	22.1	22.75	22.820513	22.128204	39	0.55	0.4	0.5	True	13	13.613248	3.0170941	0.094764955
1627749	Dejounte Murray	NOP	2024-02-27	1	17	32	19.2	21.6	22.4	22.820513	22.128204	32	0.368	0.167	1.0	True	10	13.62605	3.0357144	0.09506302
1627749	Dejounte Murray	NOP	2024-02-29	0	28	32	21.4	22.0	22.55	22.820513	22.128204	32	0.579	0.4	0.571	False	-22	13.699589	3.0390947	0.09516461
1627749	Dejounte Murray	NOP	2024-03-02	0	20	35	22.8	21.8	22.1	22.820513	22.128204	35	0.421	0.25	0.5	False	-14	13.684105	3.0321932	0.09512073
1627749	Dejounte Murray	NOP	2024-03-05	0	21	37	22.2	22.0	22.5	22.820513	22.128204	37	0.412	0.444	0.75	False	2	13.664032	3.0335968	0.09575099
1627749	Dejounte Murray	NOP	2024-03-06	1	18	39	20.8	21.7	22.75	22.820513	22.128204	39	0.333	0.143	0.75	True	12	13.650294	3.0510805	0.09577603
1627749	Dejounte Murray	NOP	2024-03-08	0	41	40	25.6	22.4	23.5	22.820513	22.128204	40	0.68	0.6	1.0	False	15	13.649225	3.0484495	0.09573644
1627749	Dejounte Murray	NOP	2024-03-10	1	23	41	24.6	23.0	23.55	22.820513	22.128204	41	0.35	0.4	0.714	True	-5	13.653334	3.0647619	0.09609524
1627749	Dejounte Murray	NOP	2024-03-13	0	40	43	28.6	25.7	24.35	22.820513	22.128204	43	0.517	0.462	0.8	False	-13	13.6175375	3.0447762	0.09584888
1627749	Dejounte Murray	NOP	2024-03-15	0	33	39	31.0	26.6	24.25	22.820513	22.128204	39	0.37	0.357	0.889	False	6	13.579525	3.047532	0.09574954
1627749	Dejounte Murray	NOP	2024-03-17	0	21	34	31.6	26.2	24.15	22.820513	22.128204	34	0.5	0.5	1.0	False	10	13.609319	3.064516	0.09569892
1627749	Dejounte Murray	NOP	2024-03-18	0	13	31	26.0	25.8	23.7	22.820513	22.128204	31	0.333	0.111	0.0	False	-25	13.583928	3.0732143	0.095714286
1627749	Dejounte Murray	NOP	2024-03-21	0	29	40	27.2	25.9	23.95	22.820513	22.128204	40	0.423	0.3	0.8	False	-5	13.568696	3.078261	0.09582609
1627749	Dejounte Murray	NOP	2024-03-23	1	28	31	24.8	26.7	24.25	22.820513	22.128204	31	0.714	0.778	1.0	True	23	13.52551	3.0782313	0.095918365
1627749	Dejounte Murray	NOP	2024-03-25	1	19	41	22.0	26.5	24.25	22.820513	22.128204	41	0.364	0.222	0.25	True	6	13.45409	3.0901504	0.095659435
1627749	Dejounte Murray	NOP	2024-03-27	1	30	36	23.8	27.7	24.7	22.820513	22.128204	36	0.65	0.5	0.0	True	13	13.446634	3.091954	0.0954023
1627749	Dejounte Murray	NOP	2024-03-28	1	44	47	30.0	28.0	25.2	22.820513	22.128204	47	0.409	0.316	1.0	True	3	13.495114	3.1042345	0.09584691
1627749	Dejounte Murray	NOP	2024-03-30	1	20	42	28.2	27.7	25.35	22.820513	22.128204	42	0.368	0.3	0.75	True	-10	13.5	3.1093247	0.095819935
1627749	Dejounte Murray	NOP	2024-04-01	0	17	33	26.0	25.4	25.55	22.820513	22.128204	33	0.412	0.5	0.0	False	11	13.480952	3.1126983	0.09607143
1627749	Dejounte Murray	NOP	2024-04-03	1	24	35	27.0	24.5	25.55	22.820513	22.128204	35	0.476	0.25	0.667	True	20	13.503135	3.1097178	0.09612069
1627749	Dejounte Murray	NOP	2024-04-04	0	16	35	24.2	24.0	25.1	22.820513	22.128204	35	0.353	0.333	0.5	False	-16	13.488299	3.1107645	0.096099846
1627749	Dejounte Murray	NOP	2024-04-06	0	14	36	18.2	24.1	24.95	22.820513	22.128204	36	0.267	0.375	0.75	False	-27	13.489231	3.106154	0.096346155
1627749	Dejounte Murray	NOP	2024-04-09	1	29	49	20.0	24.1	25.0	22.820513	22.128204	49	0.387	0.25	1.0	True	4	13.506767	3.0962405	0.09703007
1627749	Dejounte Murray	NOP	2024-04-12	0	12	31	19.0	22.5	24.6	22.820513	22.128204	31	0.357	0.0	0.5	False	-5	13.525547	3.0817518	0.09740876
1627749	Dejounte Murray	NOP	2024-04-14	0	32	31	20.6	23.8	25.15	22.820513	22.128204	31	0.684	0.667	0.667	False	-30	13.548063	3.0588236	0.09738164
1627750	Jamal Murray	DEN	2024-01-27	1	23	37	23.4	23.3	22.85	21.064516	21.321428	37	0.533	0.6	0.25	True	13	11.33769	2.869281	0.124891065
1627750	Jamal Murray	DEN	2024-01-29	1	35	36	23.4	23.1	23.5	21.064516	21.321428	36	0.591	0.0	0.9	True	-3	11.356837	2.8824787	0.12521368
1627750	Jamal Murray	DEN	2024-01-31	0	16	39	22.8	23.0	23.3	21.064516	21.321428	39	0.429	0.667	1.0	False	1	11.349474	2.888421	0.12542105
1627750	Jamal Murray	DEN	2024-02-02	1	13	33	19.2	22.3	22.35	21.064516	21.321428	33	0.238	0.2	0.0	True	9	11.338843	2.913223	0.1259814
1627750	Jamal Murray	DEN	2024-02-04	1	21	34	21.6	21.9	22.4	21.064516	21.321428	34	0.5	0.667	0.5	True	16	11.398374	2.9288619	0.1257622
1627750	Jamal Murray	DEN	2024-02-08	0	29	36	22.8	23.1	22.45	21.064516	21.321428	36	0.48	0.556	0.0	False	17	11.386905	2.938492	0.12554564
1627750	Jamal Murray	DEN	2024-02-09	0	12	26	18.2	20.8	21.9	21.064516	21.321428	26	0.4	0.4	0.667	False	-21	11.417969	2.9316406	0.12548828
1627750	Jamal Murray	DEN	2024-02-12	0	3	18	15.6	19.2	21.6	21.064516	21.321428	18	0.2	0.333	0.0	False	-18	11.362069	2.913793	0.12495211
1627750	Jamal Murray	DEN	2024-02-22	1	18	31	16.6	17.9	21.25	21.064516	21.321428	31	0.529	0.0	0.0	True	16	11.325323	2.9279113	0.12495379
1627750	Jamal Murray	DEN	2024-02-25	0	27	36	17.8	19.7	21.35	21.064516	21.321428	36	0.563	0.6	1.0	False	18	11.322064	2.9341638	0.12459964
1627750	Jamal Murray	DEN	2024-02-28	1	32	33	18.4	20.6	21.95	21.064516	21.321428	33	0.867	0.833	1.0	True	7	11.264809	2.9268293	0.123954706
1627750	Jamal Murray	DEN	2024-02-29	1	6	14	17.2	17.7	20.4	21.064516	21.321428	14	0.333	0.667	0.0	True	7	11.177778	2.9076922	0.123162396
1627750	Jamal Murray	DEN	2024-03-02	0	24	38	21.4	18.5	20.75	21.064516	21.321428	38	0.478	0.2	0.5	False	6	11.188235	2.9159663	0.122983195
1627750	Jamal Murray	DEN	2024-03-05	1	28	42	23.4	20.0	21.15	21.064516	21.321428	42	0.48	0.333	1.0	True	0	11.210613	2.9137645	0.12325871
1627750	Jamal Murray	DEN	2024-03-07	1	19	37	21.8	19.8	20.85	21.064516	21.321428	37	0.389	0.25	1.0	True	4	11.227496	2.9198036	0.123608835
1627750	Jamal Murray	DEN	2024-03-09	1	37	37	22.8	20.6	21.85	21.064516	21.321428	37	0.619	0.667	0.714	True	11	11.273463	2.9271846	0.12313916
1627750	Jamal Murray	DEN	2024-03-11	1	26	39	26.8	22.0	21.4	21.064516	21.321428	39	0.579	0.333	0.4	True	15	11.27027	2.928458	0.122496024
1627750	Jamal Murray	DEN	2024-03-13	0	14	31	24.8	23.1	21.15	21.064516	21.321428	31	0.357	0.25	1.0	False	8	11.267296	2.9261007	0.12268082
1627750	Jamal Murray	DEN	2024-03-15	0	15	34	22.2	22.8	20.35	21.064516	21.321428	34	0.375	0.5	1.0	False	9	11.27795	2.931677	0.122476704
1627750	Jamal Murray	DEN	2024-03-17	0	23	36	23.0	22.4	21.05	21.064516	21.321428	36	0.35	0.4	1.0	False	0	11.273006	2.9325154	0.12243098
1627750	Jamal Murray	DEN	2024-03-19	0	18	32	19.2	21.0	20.8	21.064516	21.321428	32	0.429	0.667	1.0	False	-11	11.300455	2.9286797	0.12283763
1627750	Jamal Murray	DEN	2024-03-21	1	23	34	18.6	22.7	20.2	21.064516	21.321428	34	0.45	0.5	1.0	True	9	11.3088455	2.9310346	0.12271364
1627750	Jamal Murray	DEN	2024-04-06	1	16	21	19.0	21.9	20.2	21.064516	21.321428	21	0.545	0.5	1.0	True	14	11.3155	2.9327846	0.123902604
1627750	Jamal Murray	DEN	2024-04-09	0	28	27	21.6	21.9	20.95	21.064516	21.321428	27	0.55	0.4	0.5	False	22	11.328823	2.9364007	0.12371448
1627750	Jamal Murray	DEN	2024-04-10	1	20	27	21.0	22.0	20.9	21.064516	21.321428	27	0.615	0.667	0.0	True	7	11.3133335	2.9506667	0.123833336
1627750	Jamal Murray	DEN	2024-04-12	0	35	29	24.4	21.8	21.2	21.064516	21.321428	29	0.538	0.455	1.0	False	-4	11.283837	2.9474375	0.12312746
1627750	Jamal Murray	DEN	2024-04-14	0	21	24	24.0	21.3	21.65	21.064516	21.321428	24	0.5	0.429	1.0	False	27	11.288687	2.9427829	0.123374514
1627751	Jakob Poeltl	TOR	2024-02-02	0	6	20	11.0	10.2	9.8	11.115385	11.083333	20	0.6	0.0	0.0	False	-17	9.840173	2.4514039	0.104481645
1627751	Jakob Poeltl	TOR	2024-02-04	0	19	33	12.0	10.2	10.45	11.115385	11.083333	33	0.889	0.0	0.75	False	-6	9.855932	2.463983	0.10476695
1627751	Jakob Poeltl	TOR	2024-02-05	0	14	28	13.4	11.4	10.3	11.115385	11.083333	28	0.875	0.0	0.0	False	-21	9.887265	2.4885178	0.104645096
1627751	Jakob Poeltl	TOR	2024-02-07	0	12	33	13.0	11.6	10.3	11.115385	11.083333	33	0.714	0.0	1.0	False	6	9.873469	2.489796	0.104183674
1627751	Jakob Poeltl	TOR	2024-02-09	1	16	37	13.4	12.0	11.0	11.115385	11.083333	37	0.636	0.0	1.0	True	14	9.903808	2.492986	0.103907816
1627751	Jakob Poeltl	TOR	2024-02-10	1	6	21	13.4	12.2	10.9	11.115385	11.083333	21	0.429	0.0	0.0	True	-14	9.934911	2.499014	0.10414201
1627751	Jakob Poeltl	TOR	2024-02-12	1	12	20	12.0	12.0	10.95	11.115385	11.083333	20	0.5	0.0	1.0	True	-5	9.940269	2.4816957	0.10370906
1627751	Jakob Poeltl	TOR	2024-02-14	1	19	30	13.0	13.2	11.15	11.115385	11.083333	30	0.533	0.0	0.75	True	-2	9.890566	2.473585	0.10349057
1627751	Jakob Poeltl	TOR	2024-02-22	1	8	26	12.2	12.6	10.8	11.115385	11.083333	26	0.429	0.0	0.5	True	26	9.90573	2.4713492	0.10369686
1627751	Jakob Poeltl	TOR	2024-02-23	0	12	26	11.4	12.4	11.2	11.115385	11.083333	26	0.462	0.0	0.0	False	4	9.894737	2.4845736	0.10394737
1627751	Jakob Poeltl	TOR	2024-02-26	0	15	22	13.2	13.3	11.75	11.115385	11.083333	22	0.7	0.0	1.0	False	10	9.960644	2.5008945	0.1039356
1627751	Jakob Poeltl	TOR	2024-02-28	1	16	29	14.0	13.0	11.6	11.115385	11.083333	29	0.583	0.0	0.667	True	-1	10.031691	2.5228872	0.10387324
1627751	Jakob Poeltl	TOR	2024-03-01	1	10	25	12.2	12.6	12.0	11.115385	11.083333	25	0.5	0.0	0.0	True	-11	10.044905	2.5354059	0.104576856
1627751	Jakob Poeltl	TOR	2024-03-03	1	8	15	12.2	12.2	11.9	11.115385	11.083333	15	0.667	0.0	0.0	True	14	10.015254	2.540678	0.10398305
1627752	Taurean Prince	MIL	2024-01-27	0	0	24	8.8	9.4	9.85	8.051282	9.820513	24	0.0	0.0	0.0	False	-22	11.726732	2.508911	0.101980194
1627752	Taurean Prince	MIL	2024-01-29	0	5	25	8.0	8.6	9.65	8.051282	9.820513	25	0.333	0.25	0.0	False	-18	11.752918	2.5097277	0.10233463
1627752	Taurean Prince	MIL	2024-01-30	0	7	25	7.4	8.2	9.2	8.051282	9.820513	25	0.429	0.25	0.0	False	-18	11.73062	2.5019379	0.102131784
1627752	Taurean Prince	MIL	2024-02-01	0	11	38	7.4	8.2	9.05	8.051282	9.820513	38	0.5	0.5	0.0	False	-9	11.8	2.5066667	0.10228571
1627752	Taurean Prince	MIL	2024-02-03	0	16	33	7.8	8.6	9.35	8.051282	9.820513	33	0.6	0.5	1.0	False	7	11.865169	2.5243447	0.10210674
1627752	Taurean Prince	MIL	2024-02-05	0	9	19	9.6	9.2	8.95	8.051282	9.820513	19	0.571	0.25	0.0	False	2	11.827523	2.5155964	0.101605505
1627752	Taurean Prince	MIL	2024-02-08	1	13	34	11.2	9.6	9.45	8.051282	9.820513	34	0.667	0.667	1.0	True	1	11.793226	2.524064	0.10124777
1627752	Taurean Prince	MIL	2024-02-09	1	3	21	10.4	8.9	9.15	8.051282	9.820513	21	0.0	0.0	0.75	True	10	11.763573	2.507881	0.10170753
1627752	Taurean Prince	MIL	2024-02-13	1	8	23	9.8	8.6	8.8	8.051282	9.820513	23	0.6	0.667	0.0	True	6	11.60906	2.4949665	0.101174496
1627752	Taurean Prince	MIL	2024-02-14	0	11	33	8.8	8.3	9.35	8.051282	9.820513	33	0.5	0.5	1.0	False	11	11.60804	2.4924624	0.10113066
1627752	Taurean Prince	MIL	2024-02-22	0	12	32	9.4	9.5	9.45	8.051282	9.820513	32	0.5	0.286	0.0	False	-7	11.607907	2.4991763	0.1011944
1627752	Taurean Prince	MIL	2024-02-23	1	5	19	7.8	9.5	9.05	8.051282	9.820513	19	0.333	0.333	0.0	True	1	11.674267	2.5065145	0.10162866
1627752	Taurean Prince	MIL	2024-02-25	0	8	27	8.8	9.6	8.9	8.051282	9.820513	27	0.3	0.333	0.0	False	-13	11.671474	2.5112178	0.10168269
1627752	Taurean Prince	MIL	2024-02-28	0	2	17	7.6	8.7	8.45	8.051282	9.820513	17	0.25	0.0	0.0	False	3	11.639937	2.5125787	0.10153302
1627752	Taurean Prince	MIL	2024-02-29	1	2	17	5.8	7.3	7.95	8.051282	9.820513	17	0.5	0.0	0.0	True	-2	11.617054	2.5069768	0.101550385
1627752	Taurean Prince	MIL	2024-03-02	1	2	12	3.8	6.6	7.9	8.051282	9.820513	12	0.167	0.0	0.0	True	-4	11.579268	2.495427	0.10133384
1627752	Taurean Prince	MIL	2024-03-04	1	14	22	5.6	6.7	8.15	8.051282	9.820513	22	0.714	0.667	0.0	True	29	11.638009	2.4886878	0.10177225
1627752	Taurean Prince	MIL	2024-03-06	1	6	15	5.2	7.0	7.95	8.051282	9.820513	15	0.667	0.667	0.0	True	-17	11.616642	2.4784546	0.101263
1627752	Taurean Prince	MIL	2024-03-08	1	8	16	6.4	7.0	7.8	8.051282	9.820513	16	0.429	0.4	0.0	True	2	11.705882	2.4926472	0.101875
1627752	Taurean Prince	MIL	2024-03-10	1	6	24	7.2	6.5	7.4	8.051282	9.820513	24	0.5	0.0	0.0	True	11	11.75	2.5058138	0.102180235
1627752	Taurean Prince	MIL	2024-03-13	0	7	13	8.2	6.0	7.75	8.051282	9.820513	13	1.0	1.0	1.0	False	-13	11.713056	2.4949784	0.10233142
1627752	Taurean Prince	MIL	2024-03-16	1	8	30	7.0	6.3	7.9	8.051282	9.820513	30	0.375	0.4	0.0	True	-7	11.749646	2.5007071	0.10247525
1627752	Taurean Prince	MIL	2024-03-18	1	8	20	7.4	6.3	7.95	8.051282	9.820513	20	0.375	0.286	0.0	True	15	11.781032	2.511855	0.10251046
1627752	Taurean Prince	MIL	2024-03-24	1	14	19	8.6	7.5	8.1	8.051282	9.820513	19	0.75	0.667	0.0	True	-3	11.817695	2.5201073	0.10294906
1627752	Taurean Prince	MIL	2024-03-26	0	9	28	9.2	8.2	7.75	8.051282	9.820513	28	0.3	0.2	1.0	False	10	11.837301	2.5396826	0.10376984
1627752	Taurean Prince	MIL	2024-03-27	0	15	23	10.8	9.5	8.05	8.051282	9.820513	23	0.8	0.75	0.667	False	-3	11.825857	2.5382586	0.103627965
1627752	Taurean Prince	MIL	2024-03-29	0	5	15	10.2	8.6	7.65	8.051282	9.820513	15	0.4	0.333	0.0	False	-4	11.817471	2.541069	0.10378096
1627752	Taurean Prince	MIL	2024-03-31	0	0	15	8.6	8.0	7.5	8.051282	9.820513	15	0.0	0.0	0.0	False	-5	11.816774	2.5419354	0.10380645
1627752	Taurean Prince	MIL	2024-04-02	0	8	24	7.4	8.0	7.5	8.051282	9.820513	24	0.375	1.0	0.0	False	13	11.857142	2.559949	0.10433673
1627752	Taurean Prince	MIL	2024-04-03	0	5	16	6.6	7.9	7.2	8.051282	9.820513	16	0.5	0.333	0.0	False	-8	11.859672	2.5663717	0.10477244
1627752	Taurean Prince	MIL	2024-04-06	1	18	21	7.2	9.0	7.5	8.051282	9.820513	21	0.778	0.8	0.0	True	26	11.9175	2.56375	0.10496875
1627752	Taurean Prince	MIL	2024-04-07	1	6	25	7.4	8.8	7.55	8.051282	9.820513	25	0.4	0.0	1.0	True	-22	11.901235	2.560494	0.10481481
1627752	Taurean Prince	MIL	2024-04-09	1	2	19	7.8	8.2	7.25	8.051282	9.820513	19	0.167	0.0	0.0	True	-18	11.850365	2.5596106	0.104653284
1627752	Taurean Prince	MIL	2024-04-12	0	9	24	8.0	7.7	7.6	8.051282	9.820513	24	0.375	0.5	0.0	False	17	11.818832	2.5542312	0.10435042
1627752	Taurean Prince	MIL	2024-04-14	0	9	20	8.8	7.7	7.95	8.051282	9.820513	20	0.5	1.0	1.0	False	13	11.77647	2.54	0.10379412
1627759	Jaylen Brown	BOS	2024-01-27	1	8	24	17.2	22.4	23.4	23.171429	22.828571	24	0.231	0.0	1.0	True	-18	12.494279	2.7345538	0.123970255
1627759	Jaylen Brown	BOS	2024-01-29	1	22	37	19.0	20.6	22.95	23.171429	22.828571	37	0.533	0.2	0.714	True	6	12.392858	2.7142856	0.12377232
1627759	Jaylen Brown	BOS	2024-01-30	1	25	36	21.4	19.6	22.8	23.171429	22.828571	36	0.6	0.0	0.875	True	-6	12.425764	2.709607	0.12308952
1627759	Jaylen Brown	BOS	2024-02-01	1	8	27	16.2	19.4	21.8	23.171429	22.828571	27	0.333	0.0	0.0	True	-20	12.447537	2.72591	0.12317987
1627759	Jaylen Brown	BOS	2024-02-07	1	15	34	15.6	17.7	21.35	23.171429	22.828571	34	0.636	0.0	1.0	True	-3	12.390593	2.7280164	0.12326176
1627759	Jaylen Brown	BOS	2024-02-09	1	18	35	17.6	17.4	21.3	23.171429	22.828571	35	0.6	0.0	0.0	True	-15	12.435743	2.7369478	0.12354418
1627759	Jaylen Brown	BOS	2024-02-11	0	20	37	17.2	18.1	20.75	23.171429	22.828571	37	0.5	0.375	0.25	False	3	12.481262	2.7357001	0.12386588
1627759	Jaylen Brown	BOS	2024-02-13	0	19	37	16.0	18.7	20.5	23.171429	22.828571	37	0.368	0.167	0.667	False	9	12.474806	2.742248	0.12330426
1627759	Jaylen Brown	BOS	2024-02-22	0	21	33	18.6	17.4	20.8	23.171429	22.828571	33	0.583	0.6	0.667	False	19	12.530957	2.7636023	0.12354597
1627759	Jaylen Brown	BOS	2024-02-24	0	30	35	21.6	18.6	21.65	23.171429	22.828571	35	0.542	0.333	0.333	False	15	12.525735	2.7518382	0.122794114
1627759	Jaylen Brown	BOS	2024-02-27	1	31	35	24.2	20.9	21.65	23.171429	22.828571	35	0.786	0.5	0.8	True	25	12.51083	2.7472925	0.12211192
1627759	Jaylen Brown	BOS	2024-03-01	1	25	31	25.2	21.2	20.9	23.171429	22.828571	31	0.55	0.4	1.0	True	16	12.485816	2.7429078	0.122473404
1627759	Jaylen Brown	BOS	2024-03-03	1	29	22	27.2	21.6	20.6	23.171429	22.828571	22	0.579	0.5	1.0	True	35	12.510453	2.7473867	0.12216899
1627759	Jaylen Brown	BOS	2024-03-05	0	21	37	27.2	22.9	21.15	23.171429	22.828571	37	0.4	0.429	1.0	False	9	12.498287	2.755137	0.12174658
1627759	Jaylen Brown	BOS	2024-03-07	0	41	41	29.4	25.5	21.6	23.171429	22.828571	41	0.552	0.286	0.5	False	5	12.517707	2.7537942	0.122596964
1627759	Jaylen Brown	BOS	2024-03-09	0	27	34	28.6	26.4	21.9	23.171429	22.828571	34	0.476	0.429	0.571	False	6	12.488372	2.7508307	0.12225913
1627759	Jaylen Brown	BOS	2024-03-11	0	27	33	29.0	27.1	22.6	23.171429	22.828571	33	0.448	0.125	0.0	False	10	12.475491	2.756536	0.12214052
1627759	Jaylen Brown	BOS	2024-03-14	1	37	33	30.6	28.9	23.8	23.171429	22.828571	33	0.609	0.556	0.667	True	8	12.494453	2.7606974	0.12155309
1627759	Jaylen Brown	BOS	2024-03-18	1	31	30	32.6	29.9	23.65	23.171429	22.828571	30	0.55	0.5	0.75	True	22	12.5100155	2.771957	0.12083975
1627759	Jaylen Brown	BOS	2024-03-20	1	21	37	28.6	29.0	23.8	23.171429	22.828571	37	0.4	0.5	0.7	True	-2	12.509893	2.7792997	0.121194825
1627759	Jaylen Brown	BOS	2024-03-22	0	33	33	29.8	29.2	25.05	23.171429	22.828571	33	0.684	0.375	0.571	False	9	12.556391	2.780451	0.12097745
1627759	Jaylen Brown	BOS	2024-03-25	0	24	37	29.2	29.1	25.15	23.171429	22.828571	37	0.455	0.286	0.5	False	-2	12.53655	2.7880118	0.120065786
1627759	Jaylen Brown	BOS	2024-03-28	0	18	39	25.4	28.0	24.8	23.171429	22.828571	39	0.529	0.0	0.0	False	8	12.544798	2.783237	0.11990607
1627759	Jaylen Brown	BOS	2024-03-30	0	17	35	22.6	27.6	25.25	23.171429	22.828571	35	0.375	0.75	1.0	False	4	12.556348	2.7902997	0.120114125
1627759	Jaylen Brown	BOS	2024-04-03	1	23	33	23.0	25.8	25.65	23.171429	22.828571	33	0.45	0.333	0.667	True	8	12.557719	2.7913768	0.120584145
1627759	Jaylen Brown	BOS	2024-04-07	1	26	30	21.6	25.7	26.05	23.171429	22.828571	30	0.588	0.6	1.0	True	6	12.563093	2.7951152	0.12059023
1627759	Jaylen Brown	BOS	2024-04-09	0	14	36	19.6	24.4	25.75	23.171429	22.828571	36	0.368	0.0	0.0	False	-13	12.530121	2.8005354	0.120414995
1627759	Jaylen Brown	BOS	2024-04-11	1	15	29	19.0	22.2	25.55	23.171429	22.828571	29	0.4	0.2	0.667	True	-29	12.509933	2.8013246	0.120033115
1627777	Georges Niang	CLE	2024-01-29	1	10	20	11.8	13.6	11.2	10.414634	8.317073	20	0.3	0.286	1.0	True	12	11.244445	2.6	0.11366667
1627777	Georges Niang	CLE	2024-01-31	1	4	17	9.8	12.6	11.2	10.414634	8.317073	17	0.5	0.0	0.0	True	0	11.301518	2.6117136	0.11301518
1627777	Georges Niang	CLE	2024-02-01	0	5	22	8.6	12.0	11.45	10.414634	8.317073	22	0.286	0.25	0.0	False	-7	11.285107	2.606383	0.1125
